Date,Vendor Code,Column3,County,"Notes for ""Other",Product Description,Program,Proteins LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indvid Meal LBS,Individual Meals,Total Pounds,Column1,Column2,,,
1/16/2025,THB,The Hub Bristol,ELK,,,CCFN,,144.00,35.00,46.00,17.00,34.50,156.25,150.00, 120.00 ,582.75,78,,,,
1/16/2025,SAE,Salvation Army: Elkhart,ELK,,,CCFN,,96.00,,229.00,,,220.00,0.00, -   ,545.00,78,,,,
1/16/2025,#N/A,Young Women's Christian Association ,SJ,,,CCFN ,,,,151.00,,,328.00,0.00,,479.00,78,,,,
1/16/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/16/2025,MVC,Miami Village Church,SJ,,,CCFN,,,,,6.00,,105.00,0.00,,111.00,78,,,,
1/16/2025,THB,The Hub Bristol,ELK,,,CCFN,,,,,112.00,,,338.75, 271.00 ,450.75,78,,,,
1/16/2025,HCHWH,Heart City Health - WH,ELK ,,,Backpack,,,,,,,,52.50, 42.00 ,52.50,78,,,,
1/16/2025,MLC,Maple Leaf Commons,ELK,,,CCFN,,,,14.50,,,58.00,0.00,,72.50,78,,,,
1/16/2025,WHCP,World Harvest Church Pantry ,ELK,,,CCFN,,,,325.00,,69.00,686.00,150.00, 120.00 ,"1,230.00",78,,,,
1/16/2025,GSPE,Goshen Schools: Parkside Elementary,ELK,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/16/2025,TC,Tolson Center,ELK,,,CCFN,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Wilson,SJ,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,78,,,,
1/17/2025,SBCS,South Bend Community Schools:  Nuner Elementary,SJ,,,Backpack,,,,,,,18.00,0.00,,18.00,78,,,,
1/17/2025,MHA,Miami Hills Apartments,SJ,,,CCFN,29.00,,,,34.00,,45.00,0.00,,108.00,78,,,,
1/17/2025,OSH,Oak Street Health,SJ,,,CCFN,,,,,,,,75.00, 60.00 ,75.00,78,,,,
1/17/2025,OPC,Oaklawn Psychiatric Center,SJ,,,CCFN,,,,,,,49.20,45.00, 36.00 ,94.20,78,,,,
1/17/2025,RL,Resurrection Lutheran,SJ,,,CCFN,,,,,,,,52.50, 42.00 ,52.50,78,,,,
1/17/2025,TWFF,The Walorski Family Foundation,SJ,,,CCFN,50.50,,43.00,,57.00,37.75,434.00,0.00,,622.25,78,,,,
1/17/2025,SBCS,South Bend Community Schools:  Nuner Elementary,SJ,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Navarre,SJ,,,Backpack,48.00,48.00,15.00,14.50,91.00,287.00,142.12,37.50, 30.00 ,683.12,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Edison,SJ,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,78,,,,
1/17/2025,TMLF,The Miracle Lyfe Foundation,SJ,,,CCFN,46.50,200.00,,,76.00,116.00,"1,264.00",0.00,,"1,702.50",78,,,,
1/17/2025,STVINC,St. Vincent de Paul: St Pius,ELK,,,CCFN,,,,,,,18.00,112.50, 90.00 ,130.50,78,,,,
1/17/2025,UG,Unity Gardens,SJ,,,CCFN,25.00,,,30.00,16.00,,58.00,0.00,,129.00,78,,,,
1/17/2025,CA,Career Academy,SJ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,78,,,,
1/17/2025,OHA,Oaklawn: Hope Ave,ELK,,,CCFN,,,,14.50,38.00,,193.40,0.00,,245.90,78,,,,
1/17/2025,BTK,Beyond The Kitchen ,SJ,,,CCFN,,100.00,20.00,,,,249.50,0.00,,369.50,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Adult Ed,SJ,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,78,,,,
1/17/2025,GHFGC,Greater Harvest Full Gospel Church,OTH,,,CCFN,,,,,16.00,,62.50,45.00, 36.00 ,123.50,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Harrison,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/17/2025,OOA,Oaklawn: Oliver Apts,SJ,,,CCFN,,24.00,,14.50,11.00,82.50,124.00,0.00,,256.00,78,,,,
1/17/2025,MTS,Marshall Traditional School,SJ,,,Backpack,,,,,,,,322.50, 258.00 ,322.50,78,,,,
1/17/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/17/2025,PSB,Paramount South Bend,SJ,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,78,,,,
1/17/2025,IVY,Ivy Tech,SJ,Black Student Union,,Backpack,40.00,50.00,45.00,,,,,0.00,,135.00,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Darden,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/17/2025,FAF,Feed A Friend,SJ,,,CCFN,53.00,,,29.00,,17.25,130.70,30.00, 24.00 ,259.95,78,,,,
1/17/2025,NIA,Northern Indiana Atheists,SJ,,,CCFN,24.00,24.00,,,37.00,24.00,104.00,0.00,,213.00,78,,,,
1/17/2025,OPSHG,Oaklawn: PSH - Goshen,ELK,,,CCFN,,,,,,,81.50,0.00,,81.50,78,,,,
1/17/2025,ORC,Oaklawn: Recovery Cafe ,SJ,,,CCFN,,,,,,,74.50,0.00,,74.50,78.00,,,,
1/17/2025,ROE,River Oaks Elkhart,ELK,,,CCFN,,,11.25,,17.00,,169.25,0.00,,197.50,78,,,,
1/17/2025,SBCS,South Bend Community Schools: Harrison,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/17/2025,STVINC,St. Vincent de Paul: Christ the King,ELK,,,CCFN,,,,,,,,60.00, 48.00 ,60.00,78,,,,
1/20/2025,CCCFP,Christian Center Church Food Pantry,SJ,,,CCFN,18.00,,,,,,,0.00,,18.00,78,,,,
1/20/2025,FTH,Feed the Hungry,SJ,,,CCFN,,,,,,,"9,475.00",0.00,,"9,475.00",78,,,,
1/20/2025,AFFM,Abundant Faith Family Ministries,SJ,,,CCFN,,,,,60.00,,17.00,0.00,,77.00,78,,,,
1/20/2025,CTAC,Christ Temple Apostolic Church,SJ,,,CCFN,,,,,,,90.00,0.00,,90.00,78,,,,
1/20/2025,FAF,Feed A Friend,SJ,,,CCFN,53.00,,,64.00,,11.50,128.50,30.00, 24.00 ,287.00,78,,,,
1/20/2025,LYD,Lydick UMC,SJ,,,CCFN,,72.00,,29.00,17.00,,286.20,0.00,,404.20,78,,,,
1/20/2025,STVINC,St. Vincent de Paul - St. Thomas,ELK,,,CCFN,,144.00,22.00,,42.00,,71.50,0.00,,279.50,78,,,,
1/21/2025,MCNC,Marshall County Neighborhood Center,MAR,,,CCFN,,,,,280.00,,,0.00,,280.00,78,,,,
1/21/2025,BOHSJ,Brick of Hope - St Joe County,SJ,,,CCFN,,,,281.50,,,243.50,0.00,,525.00,78,,,,
1/21/2025,MOFHM,Monastery of the Holy Martyrs,SJ,,,CCFN,159.00,96.00,,239.00,11.00,138.00,503.30,150.00, 120.00 ,"1,296.30",78,,,,
1/21/2025,BCP,Broadway Christian Parish,SJ,,,CCFN,,,,,168.00,,,0.00,,168.00,78,,,,
1/21/2025,CFP,Culver Food Pantry,MAR,,,CCFN,,,,,70.00,,,0.00,,70.00,78,,,,
1/21/2025,FAF,Feed A Friend,SJ,,,CCFN,53.00,,,64.00,,11.50,131.30,30.00, 24.00 ,289.80,78,,,,
1/21/2025,FO,Fishers Outreach,SJ,,,CCFN,,,,,,,97.00,0.00,,97.00,78,,,,
1/21/2025,MCNC,Marshall County Neighborhood Center,MAR,,,CCFN,,,,,42.00,69.00,40.00,0.00,,151.00,78,,,,
1/21/2025,MOFHM,Monastery of the Holy Martyrs,SJ,,,CCFN,,,,,168.00,,,0.00,,168.00,78,,,,
1/21/2025,NCCFP,New Carlisle Community Food Pantry ,SJ,,,CCFN,,,,,84.00,,,0.00,,84.00,78,,,,
1/21/2025,OLOTR,Our Lady of the Road,SJ,,,CCFN,,,16.00,,,57.80,98.00,0.00,,171.80,78,,,,
1/21/2025,WCFP,Walkerton Christian Food Pantry,SJ,,,CCFN,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/21/2025,GNJMBC,Greater New Jerusalem Missionary Baptist Church,SJ,,,CCFN,13.50,,,96.00,42.00,121.50,355.60,0.00,,628.60,78,,,,
1/21/2025,KKH,Karl King Holdings,SJ,,,CCFN,65.00,48.00,43.50,27.50,9.00,134.00,460.60,150.00, 120.00 ,937.60,78,,,,
1/21/2025,DC,David's Courage,SJ,,,CCFN,,,,,14.00,,,0.00,,14.00,78,,,,
1/21/2025,#N/A,Indiana Health Centers,SJ,,,CCFN ,,,,,,,,22.50, 18.00 ,22.50,78,,,,
1/21/2025,CFP,Culver Food Pantry,MAR,,,CCFN,,,,,78.00,69.00,,0.00,,147.00,78,,,,
1/21/2025,HHCC,Helping Hands - Cass County,OTH,,,CCFN,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/21/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/22/2025,SASKC,"Salvation Army: St Joe, Kroc Center",SJ,,,CCFN,,,,,,,,30.00, 24.00 ,30.00,78,,,,
1/22/2025,SBCS,South Bend Community Schools: Madison STEAM Academy,SJ,,,Backpack,,,,,,,,615.00, 492.00 ,615.00,78,,,,
1/22/2025,EFP,Edwardsburg Food Pantry,OTH,,,CCFN,267.30,,28.00,,10.00,34.50,84.00,0.00,,423.80,78,,,,
1/22/2025,RA,Robertsons Apartments,SJ,,,CCFN,75.00,,,190.00,64.00,190.00,615.25,45.00, 36.00 ,"1,179.25",78,,,,
1/22/2025,ATC,"Adult Teen Challange, Northern Indiana",ELK ,,,CCFN,,,,,,,489.00,0.00,,489.00,78,,,,
1/22/2025,AIDS,Aids Ministries,SJ,,,CCFN,,,,,70.00,,,0.00,,70.00,78,,,,
1/22/2025,BGCE,Boys & Girls Club Elkhart County ,ELK,,,Backpack,27.00,,,20.00,97.00,53.70,149.00,0.00,,346.70,78,,,,
1/22/2025,CBCC,Charles Black Community Center,SJ,,,CCFN,,,,,18.00,56.00,,76.25, 61.00 ,150.25,78,,,,
1/22/2025,CMYC,Charles Martin Youth Center,SJ,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/22/2025,CCCFP,Christian Center Church Food Pantry,SJ,,,CCFN,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/22/2025,DFM,Divine Faith Ministry,SJ,,,CCFN,36.00,,5.00,13.00,23.00,46.00,184.30,0.00,,307.30,78,,,,
1/22/2025,DSK,Downtown Soup Kitchen,SJ,,,CCFN,,,,,41.00,,,0.00,,41.00,78,,,,
1/22/2025,OC,Oakhaven Community,MAR,,,CCFN,20.00,,,,12.00,,,0.00,,32.00,78,,,,
1/22/2025,IUPFP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,,,,,42.00,,,0.00,,42.00,78,,,,
1/22/2025,NOD,Nappanee Open Door,ELK,,,CCFN,,,,,42.00,,,0.00,,42.00,78,,,,
1/22/2025,NOD,Nappanee Open Door,ELK,,,CCFN,95.00,,,,,,234.25,45.00, 36.00 ,374.25,78,,,,
1/22/2025,STC,S A K A L the Center,ELK,,,CCFN,4.00,72.00,28.00,,,,399.30,0.00,,503.30,78,,,,
1/22/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/22/2025,TC,The Center,ELK,,,CCFN,,,,,28.00,,,165.00, 132.00 ,193.00,78,,,,
1/22/2025,TO,Thee Outlet,SJ,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/22/2025,CS,Community Services ,OTH,,,Backpack,,,,,,,,15.00, 12.00 ,15.00,78,,,,
1/22/2025,BOL,Bread of Life,MAR,,,CCFN,,,,,420.00,,,0.00,,420.00,78,,,,
1/22/2025,MFP,Mishawaka Food Pantry,SJ,,,CCFN,,,,,280.00,,,0.00,,280.00,78,,,,
1/22/2025,RMH,Ronald McDonald House,SJ,,,Backpack,,,,,,,,7.50, 6.00 ,7.50,78,,,,
1/22/2025,AIDS,Aids Ministries,SJ,,,CCFN,,,,,,17.25,99.00,0.00,,116.25,78,,,,
1/22/2025,FAF,Feed A Friend,SJ,,,CCFN,,,,,,,48.00,0.00,,48.00,78,,,,
1/22/2025,IUPFP,Ironwood United Pentecostal Food Pantry,SJ,,,CCFN,17.00,,,,,69.00,46.00,75.00, 60.00 ,207.00,78,,,,
1/22/2025,NCCFP,New Carlisle Community Food Pantry ,SJ,,,CCFN,164.00,,,,,,,0.00,,164.00,78,,,,
1/23/2025,CUMC,Calvary United Methodist Church,ELK ,,,CCFN,60.00,23.00,,164.00,19.00,,51.00,0.00,,317.00,78,,,,
1/23/2025,CCCFP,Christian Center Church Food Pantry,SJ,,,CCFN,55.00,,,,17.00,27.00,,60.00,,159.00,78,,,,
1/23/2025,CCS,Church Community Services,ELK ,,,CCFN,,,,,,,,750.00, 600.00 ,750.00,78,,,,
1/23/2025,CLAY,Clay UMC Food Pantry ,SJ,,,CCFN,,,,,,,350.00,562.50, 450.00 ,912.50,78,,,,
1/23/2025,FAF,Feed A Friend,SJ,,,CCFN,,,,,18.00,,78.50,0.00,,96.50,78,,,,
1/23/2025,GFP,Gymtown Food Pantry,ELK,,,CCFN,93.00,41.00,168.00,216.00,,,629.00,0.00,,"1,147.00",78,,,,
1/23/2025,HCHS,Heart City Health - Scenic,ELK,,,Backpack,,,,,,,,90.00, 72.00 ,90.00,78,,,,
1/23/2025,GSCE,Goshen Schools: Chamberlain Elementary,ELK,,,Backpack,,,,,,,,52.50, 42.00 ,52.50,78,,,,
1/23/2025,MLC,Maple Leaf Commons,ELK,,,CCFN,37.00,,,,23.00,,19.00,0.00,,79.00,78,,,,
1/23/2025,BPL,Bristol Public Library,ELK ,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,78,,,,
1/23/2025,MHA,Miami Hills Apartments,SJ,,,CCFN,99.25,50.00,27.00,,11.00,,98.00,0.00,,285.25,78,,,,
1/23/2025,MBFP,Middlebury Food Pantry,ELK,,,CCFN,,,,,,,210.00,0.00,,210.00,78,,,,
1/23/2025,MBFP,Middlebury Food Pantry,ELK,,,CCFN,,,,,,,280.00,375.00, 300.00 ,655.00,78,,,,
1/23/2025,NNNC,Near Northeast Neighborhood Center,SJ,,,CCFN,,,,,28.00,,10.00,75.00, 60.00 ,113.00,78,,,,
1/23/2025,SAE,Salvation Army: Elkhart,ELK,,,CCFN,,,,29.50,18.00,,222.50,150.00, 120.00 ,420.00,78,,,,
1/23/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/23/2025,STVINC,St. Vincent de Paul: Center,ELK,,,CCFN,,,42.00,96.00,,,8.00,150.00, 120.00 ,296.00,78,,,,
1/23/2025,THB,The Hub Bristol,ELK,,,CCFN,,144.00,,38.00,56.00,,234.00,150.00, 120.00 ,622.00,78,,,,
1/23/2025,THB,The Hub Bristol,ELK,,,CCFN,,,,,112.00,,,0.00,,112.00,78,,,,
1/23/2025,WHCP,World Harvest Church Pantry ,ELK,,,CCFN,,,,,,,78.00,150.00, 120.00 ,228.00,78,,,,
1/23/2025,FFC,Family Resource Center,SJ,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,78,,,,
1/23/2025,GSWGE,Goshen Schools: West Goshen Elementary,ELK,,,Backpack,,,,,,,,75.00, 60.00 ,75.00,78,,,,
1/23/2025,CES,Concord: East Side,ELK ,,,Backpack,,,,,,,,97.50, 78.00 ,97.50,78,,,,
1/23/2025,WHCP,World Harvest Church Pantry ,ELK,,,CCFN,,,,,112.00,,,0.00,,112.00,78,,,,
1/23/2025,ESMF,Elkhart Schools: Mary Feeser ,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,78,,,,
1/23/2025,GSME,Goshen Schools: Model Elementary,ELK,,,Backpack,,,,,,,,112.50, 90.00 ,112.50,78,,,,
1/23/2025,EC,Excel Center,SJ,,,CCFN,,,,,,,,112.50, 90.00 ,112.50,78,,,,
1/23/2025,WOVT,Women of Valor in Training,OTH,,,CCFN,,,,14.50,,,48.50,7.50, 6.00 ,70.50,78,,,,
1/23/2025,ESEE,Elkhart Schools: Eastwood Elementary,ELK,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,78,,,,
1/23/2025,HCHSN,Heart City Health - Simpson,ELK,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,78,,,,
1/23/2025,HCHWH,Heart City Health - WH,ELK ,,,Backpack,,,,,,,,52.50, 42.00 ,52.50,78,,,,
1/23/2025,LYD,Lydick UMC,SJ,,,CCFN,10.00,,,,,,,0.00,,10.00,78,,,,
1/23/2025,GSWE,Goshen Schools: Waterford Elementary,ELK,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,78,,,,
1/23/2025,GSPE,Goshen Schools: Parkside Elementary,ELK,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/23/2025,GSGI,Goshen Schools: Goshen Intermediate ,ELK,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/23/2025,CSC,Clubhouse of St. Joseph County,SJ,,,CCFN,10.00,,,,,,,0.00,,10.00,78,,,,
1/23/2025,CONOB,Concord: Ox Bow,ELK ,,,Backpack,,,,,,,,157.50, 126.00 ,157.50,78,,,,
1/23/2025,ESR,Elkhart Schools: Riverview,ELK,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/23/2025,TC,Tolson Center,ELK,,,CCFN,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/23/2025,ESMD,Elkhart Schools: Mary Daly,ELK,,,Backpack,,,,,,,,247.50, 198.00 ,247.50,78,,,,
1/23/2025,PAA,Premier Arts Academy,ELK,,,Backpack,,,,,,,,247.50, 198.00 ,247.50,78,,,,
1/23/2025,CSO,Concord: South Side,ELK,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,78,,,,
1/23/2025,BPL,Bristol Public Library,ELK ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,78,,,,
1/23/2025,GSHS,Goshen Schools: High School,ELK,,,Backpack,,,,,,,16.00,337.50, 270.00 ,353.50,78,,,,
1/23/2025,BGCE,Boys & Girls Club Elkhart County ,ELK,,,Backpack,,,,,,,5.00,0.00,,5.00,78,,,,
1/24/2025,SBCS,South Bend Community Schools: Navarre,SJ,,,Backpack,,,,,,,,37.50, 30.00 ,37.50,78,,,,
1/24/2025,SBCS,South Bend Community Schools:  Nuner Elementary,SJ,,,Backpack,,,,,,,,127.50, 102.00 ,127.50,78,,,,
1/24/2025,OOA,Oaklawn: Oliver Apts,SJ,,,CCFN,32.00,,,,,,277.00,75.00, 60.00 ,384.00,78,,,,
1/24/2025,RL,Resurrection Lutheran,SJ,,,CCFN,,,,,,,,52.50, 42.00 ,52.50,78,,,,
1/24/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00,180,225.00,78,,,,
1/24/2025,CSC,Clubhouse of St. Joseph County,SJ,,,CCFN,,,63.00,,,,272.00,0.00,,335.00,78,,,,
1/24/2025,GHFGC,Greater Harvest Full Gospel Church,OTH,,,CCFN,10.00,,,,,,466.00,0.00,,476.00,78,,,,
1/24/2025,GSJMBC,Greater St. John MBC,SJ,,,CCFN,10.00,,,,,,,0.00,,10.00,78,,,,
1/24/2025,#N/A,Indiana Health Centers,SJ,,,CCFN ,,,,,36.00,,270.00,0.00,,306.00,78,,,,
1/24/2025,MCFP,Marcellus Community Food Pantry,OTH,,,CCFN,30.00,70.00,168.00,99.50,11.00,,"1,983.50",75.00, 60.00 ,"2,437.00",78,,,,
1/24/2025,MTS,Marshall Traditional School,SJ,,,Backpack,,,,,,,,337.50, 270.00 ,337.50,78,,,,
1/24/2025,MHA,Miami Hills Apartments,SJ,,,CCFN,25.00,,,,25.00,,40.00,0.00,,90.00,78,,,,
1/24/2025,CHCC,Crowned Heros Care Center,SJ,,,CCFN,,,,,,,548.25,0.00,,548.25,78,,,,
1/24/2025,PSB,Paramount South Bend,SJ,,,Backpack,,,,,,,,157.50, 126.00 ,157.50,78,,,,
1/24/2025,SBCS,South Bend Community Schools: Wilson,SJ,,,Backpack,,,,,,,,187.50, 150.00 ,187.50,78,,,,
1/24/2025,NIA,Northern Indiana Atheists,SJ,,,CCFN,,,,,,,205.00,0.00,,205.00,78,,,,
1/24/2025,TMLF,The Miracle Lyfe Foundation,SJ,,,CCFN,91.50,156.00,51.00,16.00,57.00,22.00,"1,805.50",0.00,,"2,199.00",78,,,,
1/24/2025,TWFF,The Walorski Family Foundation,SJ,,,CCFN,100.00,20.00,84.00,,15.00,10.00,898.00,0.00,,"1,127.00",78,,,,
1/24/2025,ORC,Oaklawn: Recovery Cafe ,SJ,,,CCFN,,,,,,,232.75,0.00,,232.75,78,,,,
1/24/2025,FAF,Feed A Friend,SJ,,,CCFN,,,47.00,,18.00,,226.50,0.00,,291.50,78,,,,
1/24/2025,CCCFP,Christian Center Church Food Pantry,SJ,,,CCFN,,80.00,,,,,33.00,0.00,,113.00,78,,,,
1/24/2025,UG,Unity Gardens,SJ,,,CCFN,,,,,,,5.00,0.00,,5.00,78,,,,
1/24/2025,VFP,Village Food Pantry,SJ,,,CCFN,10.00,,,,,,10.00,0.00,,20.00,78,,,,
1/24/2025,BTK,Beyond The Kitchen ,SJ,,,CCFN,58.00,,192.00,,48.00,10.00,985.00,0.00,,"1,293.00",78,,,,
1/24/2025,SBCS,South Bend Community Schools: Harrison,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/24/2025,OHA,Oaklawn: Hope Ave,ELK,,,CCFN,6.00,20.00,27.00,,,5.00,129.25,0.00,,187.25,78,,,,
1/24/2025,CA,Career Academy,SJ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,78,,,,
1/24/2025,SBCS,South Bend Community Schools: Darden,SJ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,78,,,,
1/24/2025,SBCS,South Bend Community Schools:  Nuner Elementary,SJ,,,Backpack,,,,,,,32.00,0.00,,32.00,78,,,,
1/24/2025,SBCS,South Bend Community Schools: Navarre,SJ,,,Backpack,20.00,,42.00,,,,48.00,0.00,,110.00,78,,,,
1/25/2025,GPVE,Goshen Schools: Prairie View Elementary,ELK,,,Backpack,,,,,,,,60.00, 48.00 ,60.00,78,,,,
1/25/2025,CWS,Concord: West Side,ELK ,,,Backpack,,,,,,,,300.00, 240.00 ,300.00,78,,,,
1/27/2025,CMYC,Charles Martin Youth Center,SJ,,,Backpack,,,,,,,,150.00, 120.00 ,150.00,78,,,,
1/27/2025,ORC,Oaklawn: Recovery Cafe ,SJ,,,CCFN,10.00,,,,,,,0.00,,10.00,78,,,,
1/27/2025,SJL,St. Joe Library,SJ,,,Backpack,,,,,,,,225.00, 180.00 ,225.00,78,,,,
1/27/2025,LYD,Lydick UMC,SJ,,,CCFN,,200.00,42.00,16.00,,24.00,349.25,0.00,,631.25,78,,,,
1/27/2025,CLAY,Clay UMC Food Pantry ,SJ,,,CCFN,,,,,,,,562.50, 450.00 ,562.50,78,,,,
1/27/2025,AFFM,Abundant Faith Family Ministries,SJ,,,CCFN,42.00,30.00,,,15.00,,150.50,0.00,,237.50,78,,,,
1/27/2025,AFFM,Abundant Faith Family Ministries,SJ,,,CCFN,,,,,,,45.00,0.00,,45.00,78,,,,
1/27/2025,CTAC,Christ Temple Apostolic Church,SJ,,,CCFN,52.25,,,,72.00,,464.00,0.00,,588.25,78,,,,
1/27/2025,FAF,Feed A Friend,SJ,,,CCFN,,25.00,42.00,,18.00,12.00,303.50,0.00,,400.50,78,,,,
1/27/2025,LPH,Lasalle Park Homes,SJ ,,,CCFN,,,,,,,,75.00, 60.00 ,75.00,78,,,,
1/27/2025,STVINC,St. Vincent de Paul - St. Thomas,ELK,,,CCFN,82.00,80.00,44.00,98.00,58.00,48.00,612.00,0.00,,"1,022.00",78,,,,
1/28/2025,CHS,Culver High School,MAR,,,Backpack,,,,,,,,105.00, 84.00 ,105.00,78,,,,
1/28/2025,CHS,Culver High School,MAR,,,Backpack,,,,,,,,105.00, 84.00 ,105.00,78,,,,
